#fasta1,fasta2,score,opening,extension
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-18,-2
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-18,-4
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-18,-5
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-19,-1
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-19,-2
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-19,-3
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-19,-5
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-20,-1
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-19,-4
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-20,-2
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-20,-3
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-20,-4
sequences/prot-0075.fa,sequences/prot-0561.fa,32.0,-20,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,119.0,-1,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,145.0,-1,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,126.0,-1,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,121.0,-2,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,106.0,-2,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,102.0,-2,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,118.0,-1,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,119.0,-1,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,99.0,-2,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,98.0,-2,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,106.0,-3,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,85.0,-3,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,91.0,-3,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,88.0,-3,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,82.0,-3,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,94.0,-4,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,82.0,-4,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,78.0,-4,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,75.0,-4,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,73.0,-4,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,83.0,-5,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,71.0,-5,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,75.0,-5,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,68.0,-5,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,68.0,-5,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,72.0,-6,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,64.0,-6,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,68.0,-6,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,64.0,-6,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,64.0,-6,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,65.0,-7,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,60.0,-7,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,60.0,-7,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,60.0,-7,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,60.0,-8,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,60.0,-7,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,56.0,-8,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,56.0,-8,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,56.0,-8,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,56.0,-8,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,55.0,-9,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,52.0,-9,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,52.0,-9,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,52.0,-9,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,52.0,-9,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,49.0,-10,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,51.0,-10,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,49.0,-10,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,49.0,-10,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,49.0,-10,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,46.0,-11,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,48.0,-11,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,46.0,-11,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,46.0,-11,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,46.0,-11,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,45.0,-12,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,44.0,-12,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,43.0,-12,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,43.0,-12,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,43.0,-12,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,43.0,-13,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,42.0,-13,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,41.0,-13,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,40.0,-13,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,40.0,-13,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,42.0,-14,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,41.0,-14,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,40.0,-14,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,39.0,-14,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,38.0,-14,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,41.0,-15,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,40.0,-15,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,39.0,-15,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,38.0,-15,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,37.0,-15,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,40.0,-16,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,39.0,-16,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,38.0,-16,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,37.0,-16,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,36.0,-16,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,39.0,-17,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,38.0,-17,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,37.0,-17,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,36.0,-17,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,35.0,-17,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,37.0,-18,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,38.0,-18,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,36.0,-18,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,35.0,-18,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,34.0,-18,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,37.0,-19,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,36.0,-19,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,35.0,-19,-3
sequences/prot-0093.fa,sequences/prot-0091.fa,34.0,-19,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,33.0,-19,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,36.0,-20,-1
sequences/prot-0093.fa,sequences/prot-0091.fa,35.0,-20,-2
sequences/prot-0093.fa,sequences/prot-0091.fa,33.0,-20,-4
sequences/prot-0093.fa,sequences/prot-0091.fa,33.0,-20,-5
sequences/prot-0093.fa,sequences/prot-0091.fa,34.0,-20,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,144.0,-1,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,160.0,-2,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,128.0,-2,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,136.0,-1,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,197.0,-1,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,112.0,-2,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,151.0,-1,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,166.0,-1,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,108.0,-2,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,106.0,-2,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,131.0,-3,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,99.0,-3,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,85.0,-3,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,102.0,-4,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,90.0,-3,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,87.0,-3,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,84.0,-4,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,77.0,-4,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,73.0,-4,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,71.0,-4,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,86.0,-5,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,73.0,-5,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,68.0,-5,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,63.0,-5,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,59.0,-5,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,68.0,-6,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,64.0,-6,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,59.0,-6,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,54.0,-6,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,53.0,-6,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,55.0,-7,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,55.0,-7,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,51.0,-7,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,50.0,-7,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,50.0,-7,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,48.0,-8,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,49.0,-8,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,48.0,-8,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,48.0,-8,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,48.0,-8,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,46.0,-9,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,46.0,-9,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,46.0,-9,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,46.0,-9,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,45.0,-10,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,45.0,-10,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,46.0,-9,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,45.0,-10,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,45.0,-10,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,45.0,-10,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,44.0,-11,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,44.0,-11,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,44.0,-11,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,44.0,-11,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,44.0,-11,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,43.0,-12,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,43.0,-12,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,43.0,-12,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,43.0,-12,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,43.0,-12,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,42.0,-13,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,42.0,-13,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,42.0,-13,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,42.0,-13,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,42.0,-13,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,41.0,-14,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,41.0,-14,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,41.0,-14,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,41.0,-14,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,41.0,-14,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,40.0,-15,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,40.0,-15,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,40.0,-15,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,40.0,-15,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,40.0,-15,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,39.0,-16,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,39.0,-16,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,39.0,-16,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,39.0,-16,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,39.0,-16,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,38.0,-17,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,38.0,-17,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,38.0,-17,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,38.0,-17,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,38.0,-17,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-18,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-18,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-18,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-18,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-18,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-19,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-19,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-19,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-19,-4
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-19,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-20,-1
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-20,-2
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-20,-3
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-20,-5
sequences/prot-0110.fa,sequences/prot-0613.fa,37.0,-20,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,284.0,-1,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,228.0,-2,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,338.0,-1,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,253.0,-1,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,256.0,-1,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,212.0,-2,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,260.0,-1,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,275.0,-2,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,169.0,-3,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,205.0,-2,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,208.0,-2,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,162.0,-3,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,220.0,-3,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,181.0,-4,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,188.0,-3,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,165.0,-3,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,150.0,-4,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,148.0,-5,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,122.0,-4,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,105.0,-5,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,118.0,-5,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,134.0,-4,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,126.0,-4,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,98.0,-5,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,118.0,-6,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,85.0,-6,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,92.0,-5,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,100.0,-6,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,73.0,-6,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,79.0,-6,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,102.0,-7,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,82.0,-7,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,71.0,-7,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,68.0,-7,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,86.0,-8,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,64.0,-8,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,65.0,-7,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,69.0,-8,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,61.0,-8,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,59.0,-8,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,73.0,-9,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,60.0,-9,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,55.0,-9,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,57.0,-9,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,53.0,-9,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,64.0,-10,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,55.0,-10,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,53.0,-10,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,52.0,-10,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,51.0,-10,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,57.0,-11,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,52.0,-11,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,51.0,-11,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,50.0,-11,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,49.0,-11,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,51.0,-12,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,50.0,-12,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,48.0,-12,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,47.0,-12,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,49.0,-12,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,49.0,-13,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,48.0,-13,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,47.0,-13,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,46.0,-13,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,47.0,-14,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,46.0,-14,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,45.0,-13,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,45.0,-14,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,44.0,-14,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,43.0,-14,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,45.0,-15,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,44.0,-15,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,43.0,-15,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,42.0,-15,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,41.0,-15,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,43.0,-16,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,42.0,-16,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,41.0,-16,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,40.0,-16,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,39.0,-16,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,42.0,-17,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,40.0,-17,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,39.0,-17,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,38.0,-17,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,37.0,-17,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,41.0,-18,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,39.0,-18,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,37.0,-18,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,36.0,-18,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,35.0,-18,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,40.0,-19,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,38.0,-19,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,36.0,-19,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,34.0,-19,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,34.0,-19,-5
sequences/prot-0131.fa,sequences/prot-0547.fa,39.0,-20,-1
sequences/prot-0131.fa,sequences/prot-0547.fa,35.0,-20,-3
sequences/prot-0131.fa,sequences/prot-0547.fa,37.0,-20,-2
sequences/prot-0131.fa,sequences/prot-0547.fa,34.0,-20,-4
sequences/prot-0131.fa,sequences/prot-0547.fa,34.0,-20,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,54.0,-1,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,68.0,-1,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,58.0,-1,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,46.0,-2,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,49.0,-2,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,55.0,-2,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,54.0,-1,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,54.0,-1,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,46.0,-2,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,46.0,-2,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,41.0,-3,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,46.0,-3,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,40.0,-3,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,39.0,-4,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,40.0,-3,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,40.0,-3,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,36.0,-4,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,36.0,-4,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,36.0,-4,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,33.0,-5,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,36.0,-4,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,32.0,-5,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,32.0,-5,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,32.0,-5,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,32.0,-5,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,28.0,-6,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,29.0,-6,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,28.0,-6,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,28.0,-6,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,28.0,-6,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,27.0,-7,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,26.0,-7,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,25.0,-7,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,25.0,-7,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,25.0,-7,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,25.0,-8,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,24.0,-8,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,24.0,-8,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,24.0,-8,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,24.0,-8,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,23.0,-9,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,23.0,-9,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,23.0,-9,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,23.0,-9,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,23.0,-9,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,22.0,-10,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,22.0,-10,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,22.0,-10,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,22.0,-10,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,22.0,-10,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,21.0,-11,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,21.0,-11,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,21.0,-11,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,21.0,-11,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,21.0,-11,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-12,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-12,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-12,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-12,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-12,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-13,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-13,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-13,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-13,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-14,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-13,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-14,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-14,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-14,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-14,-5
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-15,-1
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-15,-2
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-15,-3
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-15,-4
sequences/prot-0148.fa,sequences/prot-0369.fa,20.0,-15,-5
